id,nome,cidade,total_pedidos,valor_medio,horario,nps
a52d72d2-355b-4e07-83fd-14444feef698,Dennis Skinner,West Kurt,6,409.73,manhã,67
6eacf192-9251-4bda-855d-545f00c12a97,Donald Torres,Stevenberg,8,226.65,manhã,38
e588734a-0705-470e-9657-c2d89ddeebd0,Karen Singleton,North John,1,137.19,tarde,80
2a76594f-3f84-4033-8f31-054f80383a95,Mr. Jack Martinez,Lynchmouth,6,298.17,tarde,12
b9817d99-67de-467c-94fa-e3605799774f,Stephen King,Sethside,10,357.01,tarde,9
c4de3dae-8275-414e-b79d-8397fa715ef4,Melody Williams,New Susanport,7,279.67,manhã,35
9076717c-4e20-428d-8df7-4fc5fa52208a,Manuel Page,Port Thomastown,7,428.02,tarde,41
63a0d564-6067-4bc3-9de5-68c2885fd0ae,Melissa Melendez,North Christopherhaven,5,427.70,manhã,63
8013429c-9c98-4eca-9288-0b305c70d6c8,James Holland,Lake Zacharychester,2,250.69,tarde,62
f58ec791-e789-4c1f-96ec-82f5c3816abb,Sydney Ramirez,Lake Pamela,3,371.60,manhã,1
03724653-3ced-4b21-877d-dd1048289b89,Amanda Robles,Davidport,4,281.53,manhã,19
42091e27-6eb1-425e-b3ca-bd12ffcde5f7,Sandy Thompson,Lake Shawnburgh,3,312.69,tarde,74
a1369107-f86b-4a07-9a1b-1bab0b10530c,Ryan Dominguez,Amyshire,4,308.62,tarde,75
17137f0c-9c53-44fa-9d3a-3cb7c1521651,Sandra Oneal,Leborough,3,345.38,manhã,-21
62e72957-dd64-4233-b551-64f227c7403b,Beverly Norris,West Danielport,3,457.20,manhã,26
bb1f7ce2-13a5-4080-94f2-6815387bf945,Derek Moreno,Port Steven,5,392.31,tarde,41
db6b61c4-c186-4908-87e7-9f3fdb6866a4,Linda Harrington,New Allison,7,503.27,manhã,20
bcd8961c-206b-4aa0-ba54-4fdb96b56350,Erica Acosta DDS,East Ernest,5,308.85,tarde,48
9ba0d587-6e91-40e8-a88f-51b33a74362b,Robert Smith,New Dustin,5,343.21,manhã,43
ba7d9aa5-da3f-4e02-91a5-25ce9215ceb1,Marc Ritter,Fullertown,3,190.05,tarde,63
0f8e3e8d-5310-4ee6-8c69-af606c90811f,Virginia Thompson,Michellestad,10,304.50,tarde,65
37d31b6d-983e-49e2-9b24-bec2379eeb10,David Schmidt,New Stacychester,9,310.52,tarde,17
708cb4ba-f328-40a6-b139-cada2741b4b6,Michael Contreras,Lopezmouth,8,355.55,manhã,17
3e61015c-4eda-4833-b30c-72e2f8bce0ba,Brenda Flowers,South Jamieton,8,273.24,manhã,13
ca9ed4fd-6b7f-43c1-a91a-9dc790c9782d,Nicholas Larson,South Erik,6,359.31,manhã,33
da3ec8c8-dd5e-44ae-8d02-44bc0a920bc6,Dana Davis,West Adrienne,8,398.08,tarde,43
6a90f562-c1c1-49d9-b91a-0b05bc57519b,Nicole Black,Amymouth,5,255.63,manhã,69
04f7dc1c-ed44-4e05-96a5-04343ceaf2eb,Brianna Washington,Alanbury,6,358.03,manhã,34
a1dd58ff-e9af-4669-a0ca-6dc05e1cc3fd,Michelle Garcia,South Michelle,6,325.62,manhã,52
84098546-3122-475e-86e6-837657424d3b,Gregory Castro,New Kathleenmouth,7,384.18,manhã,55
5961de1c-3e53-4cce-96da-8936837a3727,Eric Collier,New Chadbury,9,198.99,manhã,0
74c659fe-37b7-4af2-8932-62dbac3bc9ef,Vincent Garza,West Kayleeshire,6,365.20,tarde,41
9aa5ffa3-d1db-46fe-9a1b-c24499b8cecf,Laura Chambers,New Johnland,7,365.83,manhã,40
fb4b2f30-403c-4323-8b82-a8f297da9eec,Kyle Williams,Sharonmouth,5,129.68,tarde,40
7388aaaa-d335-48f0-be7c-9fd7d8feeac9,Donna Parks,Lake Peggychester,5,307.19,manhã,-6
61a4ac19-7639-4b61-8145-b38873a4cb9d,Roger Johnson,West Josephberg,8,277.49,manhã,44
4e9cb5d3-063b-4425-a54a-81bb4740d491,Joshua Hall,Lake Lance,12,217.94,tarde,53
add0939f-7d67-44d4-9c66-74367c1d58c3,Kelly Fitzgerald,North Mike,6,364.06,manhã,23
d11fc4fa-467c-47ac-a21a-cc02d2be6160,Paul York,East Melodybury,3,473.90,manhã,76
9abdbd5d-6f7f-4be1-8b6f-6d510fbcb3d5,Mary Parrish,Lake Krystal,2,314.95,noite,34
1bb985a5-9db6-4b91-b4dc-a82065f7b57a,Nicholas Brady,Richardside,6,222.42,manhã,32
f23eacb5-bd2c-4b47-9756-9a8cabee0a57,Ronald Patel,Alistad,3,310.44,manhã,58
d604fa6e-1c3b-4ea1-aba9-0549591f39c6,Steven Johnson,Port Andrewland,3,386.19,noite,3
9ec2203c-2292-4faa-b730-608a36536d58,Steven Wilson,Michaelmouth,9,357.46,manhã,46
099fdad0-1e30-4dad-9ab7-2b6dc25819f5,Carrie Stanton,Bentleyland,6,354.86,manhã,32
067b6963-2388-4406-9682-72a4aa27df72,Melissa Mayer,West Chad,10,430.84,tarde,31
79cde49f-de67-409b-8a5b-e630e92dd30e,Jennifer Fitzgerald,Grossport,4,198.97,tarde,55
24128c25-25ba-4191-aa6e-56bca9af4ea1,Chris Edwards,Kennethville,5,434.09,tarde,38
03420102-8504-42f2-ac93-82477f1eeb29,Michelle Nelson,North Lisamouth,2,52.14,manhã,73
8f1ea079-c5a1-4c45-b0b9-3b53ea00f316,Mr. Steven Gibson DDS,Huberfurt,4,164.16,tarde,36
d5b4e067-d5fd-442e-b602-43b5b2ba1042,Cynthia Mendoza,Schmidtmouth,3,556.63,manhã,21
0d8cbfc8-950d-45af-adfd-c521c84a31c4,Matthew Carter,Williammouth,3,191.15,manhã,75
9bc70464-00e3-43be-84df-fdbbaa2cce1d,Michael Keller,South Alexander,4,128.37,manhã,26
17d05e0d-0aab-49f4-8c3a-de705824f3fe,Mary Jones,Baileyview,5,408.55,manhã,32
d707c24c-801a-4ddc-9cc3-d7828e1e1c9f,Jennifer Hunter,Lake Christinafort,5,418.76,manhã,84
78aec36a-729d-4102-a368-48baf58caddb,Erica Stephens,Boydberg,7,218.72,manhã,1
997eb321-bd14-40a4-adcd-c5c66e893d89,Joseph Williams,East Claudiachester,8,156.21,manhã,66
37b1b1f1-6b0d-4073-baa0-689837e715d3,Rebecca Sanchez,Juliaton,4,188.22,tarde,9
3b895461-d13a-49e4-8585-0e96e620ef9a,Tanner Freeman,Priceton,7,336.13,manhã,67
996d191f-354f-4923-a1dd-d9c8defa9bd9,Marie Hall,Mercadofort,6,325.89,manhã,13
908d85de-ad04-497f-9ebc-599fcf49cfb8,Gregory Price,North Tonyaborough,4,137.97,manhã,76
8cfed4c3-90c5-4f23-806d-13a87d7d3dcf,April Zhang,New Stephanietown,7,332.56,tarde,52
47849454-b605-476e-8748-00702b948462,Elizabeth Clay,Brewerchester,6,314.18,manhã,59
b42039ca-93bc-47c3-b211-b2e154447999,Alan Robinson,East Seanport,6,330.56,tarde,80
535fa246-6af6-417f-b768-927bad0399e6,Chris Hudson,South Caseymouth,6,330.44,tarde,45
db4ebc4b-d504-4943-a1b3-272e628ac22a,Janice Benson,North Clifford,6,238.90,tarde,62
e69e70f1-019f-4688-a913-19d55fe9c862,John Knapp,Jessicafort,6,284.63,manhã,63
c9d873ee-d7f5-4aed-8e0d-4a651eeb2c3c,Monica Shields,Shaffermouth,6,407.09,manhã,79
2cf214dd-751f-483f-8525-32d023bfab4d,Christopher Sanders,North Loriview,5,441.95,manhã,10
b51018ec-7c51-40c7-aacf-51a0d8bc4f31,Mr. William Roman,Port Karenside,7,328.79,manhã,37
a9dc0d91-fd20-4bc6-b313-76fabac82476,Mary Graham,West Johnburgh,2,353.14,manhã,35
58916c2a-4f6a-446d-a126-d6a6969b3525,Julie Ortega,Brianbury,5,144.48,tarde,47
3aef390b-9406-49ee-b598-d7537c84a2cb,Bryan Mack,South Anthony,4,468.55,manhã,75
736614a0-b0b0-43dd-a18f-ee01b668615e,Mark Morrison,Justinview,7,280.06,tarde,62
af2eb7eb-3e2b-43f5-9fd1-13bf03b5c920,Daniel Kim,New Melissaview,6,283.73,manhã,72
cae3e8cf-d944-4037-b916-16c6045bc693,Diane Vazquez,Danielshire,8,335.71,manhã,73
4f881aae-ef53-46a3-9a02-900c02fa2b0b,Tim Hardin,Port Susan,8,307.33,tarde,43
da5848ac-5cc5-4824-82f2-5cc49f9bc13a,Morgan Friedman,Port Michael,4,409.36,manhã,58
10479f68-491c-4b93-bff1-7eca07fec8fd,Jack Roberts,East Nicole,8,516.31,manhã,35
1c63316b-1914-44c4-8214-4d635825368c,Evan Davis,East Carlosbury,5,315.94,manhã,23
86c48255-bc87-42a8-a11f-5234d3327858,Steven Maldonado,New Allen,4,262.78,manhã,39
f8aaa50a-8944-4408-96dd-3ef24184e549,Lori Turner,Stephensmouth,11,308.47,manhã,29
500f0e1e-09fc-46b3-971a-84cefbe38bbb,David Roberson,Jacobport,9,332.29,tarde,34
6c451c4d-21c9-4cd1-b060-f119f1f0c0a1,Cristian Gonzalez,North Stephen,6,349.72,tarde,31
883a014f-d21b-43cc-a1a9-71f58e10ca5a,Darrell Murray,Michaelport,4,407.27,manhã,5
58cc1654-ad63-4dde-88ec-f8ac8e2c5a6f,Guy Smith,Brookeport,7,406.87,tarde,12
6d6c0b01-41af-4f13-bd2f-6517e5f79a2e,John Ford,Mirandamouth,7,361.35,manhã,9
c13f3a0d-65ca-4958-9560-f28b336a7bfe,Victoria Miller,Barbarahaven,4,281.97,tarde,71
7a67d443-6dbd-4afd-b30e-417ac233fa4a,Mr. Timothy Williams MD,Ericport,6,292.50,tarde,70
3cbc013d-3d8b-45a1-ae6a-b338c675c2c7,Mary Webster,Port Vanessa,6,338.57,tarde,28
a9b6d07d-721c-48c8-ab47-3e6030986a1e,Danielle Lambert,West Sarahview,4,376.43,tarde,31
3f8edeb0-41a3-4767-b1f9-b500c6edce67,Juan Washington,Barryton,6,419.24,tarde,68
6a51cf46-df6c-4125-9d1e-0067b9076cc1,Denise Thomas,Kirkfort,9,354.06,manhã,52
0464a17f-8789-485c-93b7-5e084f502649,Dr. Ryan Maldonado,Stephanieberg,8,313.28,manhã,31
b438ee78-6243-43af-aeeb-818e0d880e76,Lauren Johnson,Matthewborough,7,250.25,tarde,31
5380ff46-b075-47cc-853f-96decfb7404d,Corey Sanchez,Jacquelineberg,4,311.99,manhã,77
77804340-582d-42c4-b789-8ce0d6879515,Mr. Michael Rodriguez Jr.,North Nicholas,11,257.93,tarde,42
d977de3f-a09e-4e5d-b31b-d0116e7cf11f,Kevin Delgado,North Roy,5,461.44,tarde,49
07b2d3e1-9565-47fd-b6cc-9484a0e3b1ac,Rachel Scott,South Oscar,5,277.93,manhã,43
39777728-3b39-47fd-83e0-0802854cf270,Anna Ford,Robertside,4,300.95,manhã,45
ec9a0d4a-9b24-4324-a28d-4d524cf45b28,Tammy Phillips,North Alexistown,6,567.13,manhã,43
e94aa042-328f-4df9-802b-0571ba607a37,Christopher Conley,East Carolyn,5,356.19,manhã,65
325a95c2-d38e-4851-b501-115667a08803,Robert Willis,Klineburgh,12,244.41,manhã,31
67471afa-e23e-4bbd-8881-f4a46a86afed,Stephanie Solis,Sparkstown,4,276.36,tarde,34
4371aa76-dafb-4592-99a7-c3a72a8db848,Nicole Schroeder,Lake Kevin,5,247.32,manhã,26
6d909126-561e-4b35-9332-e92631cc3dd9,Linda Davis,Jacobmouth,8,386.84,tarde,-2
b90fcd38-3ef7-4ced-a2fe-05c03e8fa054,Todd Webb,Bradleyton,7,473.74,manhã,25
7401a87d-fe17-4233-a321-baa784dd4e25,James Manning,Lake Michaelchester,5,272.58,manhã,38
dead72f6-ed14-49f7-8baf-67687907c068,Laura Martinez,Port Sarahberg,3,277.44,tarde,93
88bf2757-fb48-40f6-8a1b-7d73ce441ae9,Susan Hernandez,Chavezfurt,10,343.87,tarde,46
50837e35-3aa1-406d-8eee-d052a8135546,Brett Holmes,Mcphersonton,3,294.29,manhã,54
d0cdb705-2163-45cd-9363-c0c77dcac71d,Erica Travis,North Lisafurt,4,212.87,manhã,5
52f28339-5337-4d29-8666-bae8cc0d1d9c,Joseph Hunter,Davidmouth,5,344.55,manhã,19
2b875bc8-c04d-4417-8829-c28578edfed0,Monica Davis,Lake Renee,3,332.72,noite,-26
8ecd591d-00af-4762-8c2b-72c16a58a206,Bradley Hughes,North Patrick,10,347.75,manhã,34
50129d74-b232-4c02-b2f0-af1a08f5fca0,Christopher Villarreal,Port Melindamouth,5,229.68,tarde,69
25ff0a63-c12d-43a8-a019-0d97d4fd003d,Richard Guerra,West Elizabethside,7,266.47,manhã,23
320e869f-7464-4721-9cd4-364a19afb79a,Christopher Jackson DVM,Fernandezchester,5,144.05,manhã,33
beb44942-9b6c-4895-99ef-149ba99a012a,Melanie Francis,East Danny,6,320.56,manhã,61
adb20bb9-e5b0-4bfd-b285-82f01e567a48,Amber Hughes,Kennedymouth,4,267.19,manhã,38
4e247658-1d62-4ca7-aa55-0ae1397d0677,Helen Graham,Martinezton,2,403.51,tarde,40
28432ace-4199-43fb-8956-b601c4e836a0,Chad Williams,Campbellbury,1,163.59,noite,82
c157f8f5-0036-43cc-80f2-789819c3508f,David Foley,Allisonbury,10,315.57,tarde,31
c8b04124-495e-4f9b-bae0-911a3ded94f8,Richard Edwards,East Jenniferville,2,471.38,tarde,-68
4a16c916-96e3-401e-98d3-252b137a6719,Chelsea Edwards,Christopherchester,3,203.22,manhã,47
26095815-0312-4bff-9efe-9b2d775eb465,Kristina Perez,East Jenniferhaven,6,440.39,tarde,50
01070ee6-47e4-4d95-b6f4-87898b2c4f12,Lauren Blanchard,North Elizabethfort,5,267.17,manhã,5
805c2af6-878a-4fcb-bff5-0d11b642ba5e,William Hicks,North Jaclyn,4,311.67,manhã,13
0519817c-93a2-458a-8bf5-ccb5d15c798f,Melanie Rubio,North Heatherport,5,262.48,manhã,15
6055ef59-4723-4a5e-ba90-b601adf97e5f,Megan Fisher,Jenniferstad,7,204.89,manhã,36
5b9d0c2b-a6b8-4cbb-a656-663ffb83622c,Amanda Carter,Robertburgh,3,210.13,manhã,75
ed27f959-9e71-43ac-a0c5-d0ed19eb4371,Erik Yu,Herrerafurt,6,488.48,tarde,-4
a4256600-f4b4-42a6-a021-192c9583b75c,Steven Burgess,Mclaughlinville,6,151.78,tarde,62
0e529343-276b-4a8b-92d2-c7a0c1126fec,Devin Gonzalez,Jeffreyfort,6,301.19,manhã,-23
ad2b3a71-519d-4eb9-80ff-dd32962bee80,Joseph Davis,South Brookeshire,3,353.76,tarde,50
26ea28b9-6030-4644-8cb3-a589951e7a2f,Kristopher Taylor,Donaldchester,2,429.62,manhã,85
5452d450-a862-41aa-99af-98647c62885a,Juan Guerrero,West Stevenberg,4,332.11,tarde,1
0cdfef7f-86ce-44ee-b42e-abe30c2a4b0d,Alan Rosales,West Aliciaberg,8,334.43,manhã,27
15e637df-a09c-4a69-a966-0a7ad3ca9027,Amber Jackson,South Julia,9,346.46,tarde,57
bc2a6bd4-7887-406b-805e-d484563717b3,Tanya Morris,Martinstad,7,319.20,manhã,39
e835e595-8f79-4268-bf11-baf4b9d6edee,Tammy Swanson,Bryanmouth,4,262.32,tarde,88
4008b888-425e-464b-b978-9ce008244083,Leslie Romero,Port Ralph,5,421.20,tarde,3
f934a0bb-a933-4323-b13b-f30971ef282a,Benjamin Montgomery,Scottfurt,8,288.82,tarde,28
fd709ded-5b44-43e2-9311-8e82ccc1cb19,Wendy Jacobs,East Max,8,275.94,tarde,37
0a9f69e6-f475-43a0-8793-17c51e40b914,Shannon Sampson,Port Allisonhaven,7,330.38,tarde,35
bcd9a817-8817-4d47-8f06-b8ebc75f5889,Diane Roberts,Bowmanfurt,8,335.93,manhã,42
23ff183e-0eb7-4fd6-b087-d504c3c062a3,Richard Collins,Montoyamouth,3,418.09,manhã,48
dbd2384f-776e-4c0c-8760-2ac8cee23ffd,Kim Howe,Simmonston,2,317.06,manhã,57
39a221cc-3afc-4334-a4fd-be2650eaeab9,Aaron Green,North Briannaborough,11,307.13,tarde,73
e315930a-82c2-411a-acc1-b1409c6a39d1,Mr. John Rodriguez,Woodardmouth,4,355.90,manhã,34
f5d86aaa-a2f2-47bb-ad3b-1d6b9ea1e14a,Karen Beck,East Kellyshire,4,450.96,tarde,47
901e87c0-f12e-43fb-ad2e-384a63e8c3fd,Nathaniel Richardson,Williamsmouth,5,273.66,manhã,64
b68e15f2-15d5-4b3d-b3b4-dc772cc52402,George Mckee,North Pennystad,5,352.90,tarde,20
92e0585a-1cf2-422b-aef7-32c08481c441,Jeffrey Reilly,Ashleyfurt,6,310.30,tarde,58
269d04a2-7da2-44b3-a0f2-cbed130f860a,Todd Johnson,West Tamara,7,372.16,tarde,41
0440775b-edb5-4589-8503-b327e402ce25,Julie Parker,West Michaelfort,4,291.89,manhã,30
a335b9b5-88b9-4584-8301-2e45dc5c91cc,Michael Green,New James,7,348.41,manhã,24
85a20271-ae0e-465c-b306-e99576b330e9,Eric Harrison,Mariofort,5,344.73,manhã,49
12bdb2d0-6db0-4ab9-9821-a392d2ed808a,Jennifer Dudley,East Stephaniemouth,5,299.80,tarde,37
ab3fc26e-175e-4a55-b7b3-7411598abb32,Michael Mills,Richardsonland,3,234.03,manhã,29
f617b401-696c-4106-afcf-a8b9f51330a2,Mary Rivera,Riceberg,1,303.50,tarde,96
b0f5ceba-3d35-4691-924e-a0ce7518344f,Tony Hanson,Jameshaven,5,342.70,manhã,60
3c03a8f5-efd7-4daf-ad6f-ab7d6dcd1898,April Parrish,Johnberg,2,392.80,tarde,-9
85ee9d3e-8476-4911-a76d-4c9194f6df98,Kristin Jones,East Paul,0,0.00,manhã,0
2fd9fa36-997f-4840-9750-eeb1ad39f44b,Jeremy Franklin,Port Elizabeth,6,384.73,manhã,56
6591927d-0782-42a3-b2ab-01da986bdaa7,Patrick Martin,East Sandra,8,312.80,manhã,47
4cae7675-77fb-4e4a-ad28-9b9c68a0fb8c,Mark Davis,Lake Emily,9,301.43,manhã,49
7a5d245b-5c62-490e-b99f-4a4dacc72a2d,Zachary Garcia,South Emma,6,318.64,manhã,27
3c5c62a1-8e28-4fc2-898c-1692b4aae789,Cindy Foster,Port Tonyfort,7,337.68,tarde,55
2f5b4c2e-1410-4c09-aad7-f92d681be72c,Juan Clark,North Cynthia,8,358.44,tarde,10
f1d754db-f4d2-4db3-86cc-fc7468e36970,Benjamin Atkins,Alexandrialand,6,284.55,tarde,60
acaaffc0-e879-43bc-9fab-0623f9e76a2d,Katrina Knight,Port Anthony,2,476.57,manhã,94
067fdfaa-e83c-4fcb-ab38-14ab2a8ffa80,Pamela Mccullough,Clarkview,5,276.03,tarde,39
477a33f4-e738-4326-b3e5-16e0bf39017a,Katie Smith,Lake Tinashire,3,404.08,manhã,31
90f48f39-4ca8-4f79-8598-6833ad4aae9d,Jacob Young,Jeremyland,6,341.86,tarde,27
3f6c78c1-bf36-4080-b6b8-01bdf21eea53,Sharon Harrington,Pattonborough,2,158.89,manhã,61
e21a1768-55d4-4271-a9dd-a0c1f0ad77a5,Amy Hart,Mcclainport,10,279.46,tarde,37
00f3ba79-e2d5-4c83-8119-109cd2c03c1f,Zachary Thomas,North Marc,4,310.24,tarde,21
a9a7567f-93d7-43c5-b9eb-1bce867469b6,Rebecca Robinson,Nguyenchester,3,214.68,manhã,40
dbc6b2ab-02b5-4b39-9355-7a60f9c48aef,Sandra Harris,West Chelsea,8,247.53,tarde,35
2ce87f5b-bf81-43ca-901e-fb4534db2b7c,Daniel Medina,Jessicabury,5,333.87,tarde,34
c579840e-df6e-495d-b866-03267265688b,Richard Gregory,Millermouth,8,279.82,manhã,45
47bf3701-1609-4977-951c-7797e0b2b9e6,Mary Thomas,East Mariahaven,4,456.79,tarde,11
8b33a363-cec6-4735-ac2d-b32455d9aa33,Megan Frank MD,Port Megan,9,391.06,tarde,66
d6bda650-69e2-44e7-a99b-d4670d9ac270,Jeffrey Carpenter,New Feliciamouth,4,203.54,tarde,51
a19533f8-5b5a-403a-9197-4fdc1fefacce,Darren Jackson,South Garyview,6,184.18,manhã,0
6244495e-59b6-4fe0-81e2-81b62f10ad55,Melissa Hunt,Stephensburgh,5,454.70,tarde,51
98821bb2-3933-4c7a-82a5-5ce00e97a08a,Brenda Martin,East Alexis,8,299.06,manhã,40
07fec5f8-b341-497d-b3d5-a941ac8bbca4,James Cordova,Heathermouth,8,419.53,manhã,33
69c59b96-af7e-4e81-b2c8-31502b897cd7,Geoffrey Thomas,West Krystalchester,5,260.56,manhã,54
dc3c9f2c-d85d-453a-b65c-f859593ba9d3,Mark Mcdonald,Randyland,9,190.75,manhã,46
12209720-cfc0-42f0-8142-0556512889e2,Michael Hogan,Jameshaven,7,384.34,manhã,46
f765f72e-da98-4d2b-9ee4-ab22b83c281f,Brian Johnson,Lake Brittanyshire,7,248.41,manhã,27
0bbe9f3a-d8d6-47f9-9cbf-30b42805a36c,Samantha Campos,Bakerland,4,368.24,tarde,52
78fdf6f4-dc36-4dcf-8446-c7db252a0026,Maria Carr,South Trevorstad,2,195.78,tarde,50
2e090ad9-9ad9-4a7d-b0b7-3272a4cfbea4,Katherine Olsen,Karenmouth,7,348.83,manhã,-14
fd330a8b-d149-44c1-a718-2b53c1fc7537,James Brown,Lindseystad,7,348.17,manhã,60
a3af68f0-3606-43f6-9a29-74bab049f30d,Jeffrey Leach,Lisaburgh,5,231.22,manhã,54
355d6457-de27-4d19-a473-ce88f2f198b9,Suzanne Walls,Colleenview,6,434.18,manhã,33
961444db-30e0-473a-8f2f-d201e8758a81,Danielle Deleon,Rachelside,5,343.02,tarde,35
e63bbad9-539d-4e2d-a740-aed28f309ad6,Marcus Jenkins,Bradleymouth,6,242.80,manhã,62
9c754d5a-c308-4b33-b120-9c02ac7249d6,David Gonzalez,North Matthewberg,6,501.54,manhã,37
3f6b8207-5b73-4bad-92f2-2a4226dc2e49,Tara Smith,Angelicahaven,10,262.32,tarde,32
cef67f7a-79ac-4cb3-aafa-3a70b12b8afe,Donald Peters,New Edwinfurt,3,354.46,tarde,43
fe0b825e-e7d1-487a-8238-999d8f993239,Shirley Price,South Moniquechester,9,361.14,tarde,62
3f2d442a-e011-43b5-9af7-6aee726125af,Walter Hart,Dawnfurt,7,301.44,tarde,28
9e2f7658-b927-43d2-b1fc-f1d6f8e61a7b,Susan Reese,New Sara,3,392.02,manhã,18
d417e008-06ae-43fa-879f-bfef2ce5ee9c,Christopher Mckenzie,Lake Elizabeth,3,197.60,manhã,77
46227d8c-b36b-4457-bf0e-c13a56cb7404,Dana Quinn,Nicholsfort,8,235.39,tarde,69
775be0fa-8d72-4b62-93e8-7a0bc1f15aab,Christy Gonzalez,Davidton,5,404.66,tarde,18
99d0389d-7bcc-4e54-834f-10f440bb69f1,Kimberly Watkins,Fischershire,5,359.18,manhã,38
520afade-ded7-4341-8b8e-48caf2dad7a2,Mr. Jeremy Cross,Philipport,5,296.74,tarde,14
0d17feb8-9c3c-4197-9460-e7e9ec7812f5,Heather Kelley,Nelsonborough,7,346.94,manhã,41
c05d1003-21e2-490e-9de1-49cdff033217,Christopher Stanley,East Mary,6,390.06,manhã,55
1c0831c8-3a3a-4666-abc0-56ee8fa6f48c,Lisa Lawson,New Susan,5,251.25,tarde,5
c6abe8b6-2d68-467d-adff-5239c7dc33db,Heather Stephens,Lindseytown,9,297.44,tarde,64
fd41460e-4c99-4cc5-adfe-b0aeeb4cff91,Kathryn Thomas,South John,6,324.74,manhã,33
271e0358-6a71-4837-b206-2168412b77aa,Roger Cabrera,Port Angela,7,262.08,tarde,0
be0c1ed4-ec0e-412b-b4ff-d9dc55c23077,Jack Alexander,Armstrongbury,7,195.16,manhã,48
f3ffb852-8399-4ac5-9048-1797c7591b29,Daniel Reynolds,Port Joshuahaven,4,361.28,tarde,64
2550ebcc-a59d-49cd-99ec-970048cd48dd,Andrew Arroyo,South Dawn,10,253.78,tarde,52
4a9fdbf5-5b44-4c95-84e9-942a9e97ec20,Steven Bartlett,Hudsonmouth,7,290.55,manhã,83
5441e2a3-3936-45ec-9ef0-5b26f6c82849,Dr. Amanda Solis,Heatherberg,8,221.94,manhã,73
3eb3f6d9-64fd-49c3-ae81-616040fb88dc,Theresa May,Wayneshire,5,217.68,manhã,32
5b2ccdd0-68a5-4a25-9b19-ec1c6bb61845,Emily Pineda,South Stephenborough,5,479.40,tarde,46
096f6d83-57cc-4abc-968d-9821a8372916,Matthew Gomez,Craigtown,8,445.42,manhã,8
f1ca9f75-58c0-41bf-8540-6e0ad58c9217,Ethan Weaver,Lake Elizabeth,11,311.24,tarde,71
c871bc12-05dc-43af-9b2c-6330d6f42973,Debbie Collins MD,Bryanfurt,5,243.87,manhã,-7
85e27948-2c9b-4a2d-b4ea-c041cc7b6595,Megan Lang,Phillipschester,0,0.00,manhã,0
28e440b9-946e-4082-b51b-cc1b63582411,Dawn Randolph,West Angela,4,228.39,manhã,67
4a1737c1-49f9-4745-b901-2ebdaa61ee51,Stephanie Martinez,South Sharon,5,431.66,tarde,74
8381dc84-7e9a-4872-8ec2-2a962ad51641,Chelsea Davila,North Connorberg,7,356.15,manhã,4
18e4f4df-a045-4c6b-9e4a-264e5156fe07,Jacob Garcia,Oconnorview,4,453.95,manhã,31
0bf6db3a-a933-42f3-9075-5f577ba6a5e0,Rhonda Martin,South Adamtown,2,169.99,manhã,51
745a0d1d-14d2-4ee0-9806-94203e25466d,Melissa Moreno,Victorialand,8,204.04,tarde,46
90841ebf-153b-417c-a9f3-f0b98cf78571,Logan Cook,West Ryantown,5,244.71,manhã,28
e0422c31-1b9a-4ac6-a748-4f9a8fe87e0a,Ms. Amy Morrison MD,Lake Colton,5,290.45,tarde,54
ce5e6dd6-7851-4bd2-8731-9b1b26c84b4a,Joseph Russo,Batesmouth,12,422.72,tarde,62
999b3e02-978c-4807-9a7d-60341e963fca,Tammy Hayes,East Susan,5,462.43,tarde,41
d32bd661-c90c-406e-a347-e3fc7f16bea6,Denise Wyatt,East Christopherfurt,6,334.92,tarde,62
a364c15b-7d62-4f81-b91c-bb9790645de3,Patricia Love,North Denise,6,504.73,tarde,55
72180d15-ea9c-46df-8c13-fbf14fcd07aa,Dennis Moran,Kellychester,8,284.48,tarde,26
3234ae8e-5e5c-42cd-919e-ccc025c78753,Amanda Mills,Johnburgh,8,339.02,manhã,14
f49ca4e3-f7c6-4975-a15b-9ad2ccd5d6b1,Cheryl Taylor,Snydermouth,2,278.47,manhã,85
cde996b0-0cf8-4f13-bf4a-0d72c38c2825,Johnny Chavez,Frankshire,6,414.99,tarde,58
901ff18d-cb02-4554-8d85-621884a86303,Vincent Villarreal,North Heather,10,363.78,manhã,21
4d2a5437-b07a-4de8-b769-0595292cc322,Paul Molina,Port Sarahhaven,5,239.21,manhã,15
546d33ec-2be9-4066-a6c7-b5d2f19e9708,Lisa Johnson,Drakeland,7,230.94,tarde,63
0b3c374d-a51b-4fbc-9ff7-b2f3193371ab,Roy Patel,Candiceland,1,105.67,tarde,80
9fd9a821-cd44-4a0b-94d6-89bd55387ad8,Whitney Mills,Watsonport,5,403.36,manhã,33
56b2863e-8238-4e9e-b330-22f24f449565,Anna Cummings,Pereztown,7,209.17,tarde,76
89d984a5-6299-445d-80f4-aef8377ba741,Rachel Porter,Johnchester,5,210.08,manhã,78
fc34eb1a-1b34-49d4-8259-9bbd09419968,Deborah Mitchell,Lesliehaven,1,188.28,noite,52
9cc6c95a-5ce3-4528-8bdb-f91464053675,Ashley Herman,Richardtown,7,286.10,manhã,49
95caf820-5c19-4d2b-99b1-003fb6320920,Melissa Owen,Matthewsberg,3,343.56,manhã,44
94f6cbdb-9b13-4756-9129-16b8f9ce0ab0,Maria Henderson,South Mario,7,333.42,manhã,49
